company,title,salary,joburl
Novo Nordisk,Principal Data Scientist - Integrated Omics,$116K - $163K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1503&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_383fca91&cb=1672430327943&jobListingId=1008365560834&cpc=7914D502DECE078E&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-73f109f610fc8d48--6NYlbfkN0CwTb2KBSy5XqLXEHj5_mYBmDWKOk7XTvk_LICJOppi7cB4B2F4ZeEB2sl2BCaugXbjsh3cdkc3-s7BbnC29ggph53qbwBkrTZ0By2YU94sFIesb93s3dxIJG9TzQlBSFxm8oSDTvOA33vMAgt4xdvOCLtFR0BMKDBs957pei6PkNvhaKwsVmahMWRYqm3LxGsGhePbamh9szdHZBO0g-s3DWb68B8C7NWuMJtwXhoaPjUd2WOMKjIkvLe3WziJ752m1U4xDDYaM4YImMcQfTWzjIHJnog1R3SAWCbaNCK15RPIHR5tBsPES0vlRkcgNp3dPj1Xxd2IhtwZUxThkh_Lc1kbiNrxFYZ3JbSJc92eFpi9GCd-SxzrE9tdyjpOuSfe2q0IfIKfX0eOkVy8KDnHpCbKA4sS87GYTkAs5SF6wqb269Xq_yIO82n3furqgO8okof3Qkz3nsmKEvDvvnA6PuCET3ub6l1DOpj4uHw1FAimscq1_CC_yhOmjfVyZdtveGX5rn1F6229-V2UI4tL2VcEBzadnw0eE7aOJNCyU1cUi-jZTjPRSEyCfgCqciQ-tzVRuH5YMpfTlx2tQiGh7PVm_GLP0XHdjnXjLEQPH322kK9ysSCRrZj2qXtGuNk0dLo4vaXm8t2JJt4ZiKE-sqku_x-aJ3qdsgkHQpfspaAA9rGySARGTpOB66OUShonRdrrV9k4XLS9xyP6nM17JEi44wGpN_RWe7tdZdV2wdmjzCaV-ZYl4AgVX9k5MTW2eUj9N12KWQ%3D%3D
MAPFRE,Data Scientist III,$113K - $149K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1504&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_8ac03d02&cb=1672430327943&jobListingId=1008286815728&cpc=E5CA8B5EFD9AC7B2&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-d46c98c0fc1f98c3--6NYlbfkN0AwEZ6mhMgka7briuW-jsPBzCgPzIg005y4KQqZG50R3ETlY3WqXso4PpZLnOBzoMrWMsfywREUNt5vyu7NTniwqWiIhh77-SKoz1ET4bVuo8twr9sxi6Kq3H0dAa6e7stja-47omturbwUGlIcH_PGx0NOxFlumREYq6OYWPOy3O4K1-7-RszJeCXjc7YtBwTu7UtcNSg3quLBfqssMtNAB6KCVnwD6curRfCW7QoGq3avt_W5mDVpXvqkXeJLF-Vs8VdTa7EaljX894NG_p0Z-OR4KlDYGtadMG0InAHHuVuNFBp4vF5Wh_ZVEcPHAyMcJe7LH7_9vC2cZ66hmr1d0wafD6C4TX-S7G_uU9eUNaxjrfIES_-BF1155H9R63B34UJkBSYaA3sRDLHIz8JVH_Y8eHTi-ACfNGU2U-NgTzdJDaexn8ZPO6aL19aerGZSvYPXBWhjmr0TVTM0Wa25tuu9v8SyKYym9c05dtryRmgmPOCx2YlPhoCwr2W47G9EWh__EqcoGktmg87Vz-zU1kRj5En523ddvCa_6kjv5U5U7yp8qdJfYfxY1aofyvwxyWC8pCGqN3OxyeQTvpLYe1dxXMU7cudYM6JnLRTyzJu7zrAtay_Gl5avU7DXnsk%3D
Cirkul Inc,Lead Data Scientist,$108K - $154K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1505&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8f146e81&cb=1672430327944&jobListingId=1008324766458&cpc=BFE8C4BF51BDD557&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-6ebc60fd6ed7b047--6NYlbfkN0DMiFM2DFaCxWVgUXAQeV1PT-6RmaTIEUC9UBgdAka0fSIYyws7cAL6H3Ew1nXMkV6Nga0tgRJy5d3fzohcgf2n1OlshKXT9oE4_0d0aXpuWKPMnsbAWmqSFJlyxQ6M0onGb9Tsxk59QNLUzr23d1XNFiet_D83zC-pRtr1HULTzASIOqve4kw_nAsg8ayHjHPARCNjqstm10mMu9NQb8svGmd5SfpRfK4VoBXxZuhM6ntz0OBxYQUnaCWbYzxLJhGjkeSXHc_aPZJK17QpFQ5E7G4422DYWNpGgSUbDvBUQndITnjy2lZtHs2JQSlcMR4p5Tjs-dB3rdGJ4bqRO1yhcWicQg2bbxgqVk9XDTzIldER7LP43PvT3q_FqeVlgznHKPhXspiDlwpZ9OoceAPu5fvMB-RyBr0XyX8_fED8bpANG8V0czeXxRe-pk44cpylOokjv5Nm2QdduZXvZrWWtIphAxbb6mWKHPcGt81qAwJlqoZRhQ0nMYFTChV2HVq0Hs4TJuRQjIUQQt8djJaYDAsAHys2aJfu0A1TmOZVUvyB5CHPbAqEOPrthZ4rRC_EaM5MDcO5n61Ol9rl6OxF-qOdthVV4xhPGiU2VJ3VCMhKQmVq-JW_i6ZmgWFxGtKZJOP_2umImutW8dZbjqFdN21Tv-PNnnnNPb67ULItsy_mjdm61uVO157s97TrmhitT-E9aV8QSsEffnnl4XzQG6LhkhARXFQ%3D
Capital One,"Manager, Machine Learning Engineering (People Leader) (Remote - Eligible)",,https://www.glassdoor.com/partner/jobListing.htm?pos=1506&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_07e8f676&cb=1672430327944&jobListingId=1008378287613&cpc=D975E6D323D47586&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-f0396346f8acd451--6NYlbfkN0C3j_zLGvpMLCdiZ0WC46XqVTA1VMZzOzKXPhAXwYlrNb9EbKZEg8x0tL4Jn_n-27UEZOmZYCHQhsIBnGHuzt2HfGklpDEqlY0-2Hb-UCkqWJcSBQ5p7WgBBzzAMVXpuKqeegmIqN9OryeFy4LBZiXLjFLClYFDq15zMj39qFeitnyw4RAeI4XUCk73MK_uQZLv_d0rnwzd6Vkd0izzNJYxDwEFCUZs7iI5l_G2aatCkou-7DywvN0Cskd0MbMlc_Cal_QU9r0NodP2iNEMT6hm3tjRrq2n_FNd3RSJ-x6-o11T0a_IH_dreh6s6PXBUBNk9CCRe-t2ABBIzIR5llgmvXPFObYO8GFXIO8GPpxt_2-Q1l2Z_5NKCTYoPD1IFQTwufN5aMmjunmd66wJlP221sQEHGrksoYWrw0tXOOUQ1ekOkbtrZCpimeBTIV-c9wo4auqRvmIm0HFIk0YJmMqiXpLe5Wi_N_fbxcy6--sGRbWQp6UTZc8r_bd48FCTKM%3D
Sanofi,"Principal Data Scientist, Bioinformatics and AI-driven Precision Medicine, all genders",$114K - $170K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1507&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_d871a2a8&cb=1672430327944&jobListingId=1008371194374&cpc=BA15C3E50D27FFE8&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-4a3e8c59722ffbc9--6NYlbfkN0C0xan_tKoKpHlPk2i4OCCo2ULsOmeqWWaTHcPP_CkOCTejDv3cFrPeLvyi1Q2mKNV4kosqHGZhKvdk56ESLR4GMn-dFYEX63XjYuEx8sT5wQNo7QX5nVLEgt6r_2RW9LVMTLChn4jE-COibIjQ678iBUwKiFrR2OSbEJzF_sQh2XXTAqXKPgQ4wFO4BY64Q76Y5oiY71NcROVS-hjgRb8e1NR0wfnv8NYwm6xCxZKKOBPwnsabWaRABPr_UOA4MWHBMr5XZIeMdmRa-IJ-crCa0BEy_Ng8e0H7hd-PiHnOp7zqv0rPzvJ5wAoORJwii7UeWSuMVxBY4tm5sHHC3-rklhWC8gPZPjEtDfkQaqMWRGUUmNNyVBWzrAf-y0qGqyBVkiWbP3-e2_qr4S8hGUR-lSO2DtHGF0a56FEHkngg6JsqQPjO4n4V9DAwplPVXhkihS_5ANIEuGwjXGa6f-V8HttT_dRIi-psYn4hvM2qPKmztxhAbgG-Avmn5RpAaFw%3D
Fidelity TalentSource,Machine Learning Engineer,$94K - $136K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1508&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_09efcfab&cb=1672430327944&jobListingId=1008273904359&cpc=983919718F9DC6F6&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-8eeb8841170dbfdb--6NYlbfkN0AoYXfdOe7El6-Ykny_IbMrQLc_ftZ75MJybi-dJXWXjsCzoyCJRRBVlF9fO0cfHB9pSlYmgYnIcDY88qMAG15u8QNujNOU2nc9lR-USsu9eQzL9Up0cL7NvHIEDyYoahJElRagHREbX83U86VXnkaR4AO3NFATRnAVbddfYcvCSHxDoty89FWVmLilAOSA56FERny0Ksfr7L9movthvJoIwNYMQuoNaNlmEZI6L8iujD9er3heeQcl3NTkHxgFoVfRXFH8gRLz-WXca-OrWYx3o6NRndOKJjnpKS8Qq1iUGGK27MHnfWNrJhGJy48R4YYLLYne7qw8YXDmC6KrPIu0x8aXHqMloxOyW4KhGur542oBasLSACaJGn3UTZygSgzkKePYlw01BEOxHDA1Bk6x0A_KU0jnRMRbEsGocpAESposUwxNhLSa0JYmltaoayP53QsrzWM3xiV5UMy-11O3TFP0Oh1qbCv0xvBmCsjURF3v1c_ioYRHCg9oeexLeZum6Hw4EP-xhOtXLKjxqoNwYDPXanAcp92lDAgLVK62MavsjCRjfLrSb4MSEsVhobI%3D
Sanofi,Senior Data Scientist,$106K - $150K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1509&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_f3cb3e7e&cb=1672430327944&jobListingId=1008371194402&cpc=56632219D727AB75&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-7bd08fea33b41ab0--6NYlbfkN0C0xan_tKoKpHlPk2i4OCCo2ULsOmeqWWaTHcPP_CkOCTejDv3cFrPeLvyi1Q2mKNV4kosqHGZhKkCEK-WXSHFAM0KJpJlCuakri8Liups_nRW7NUXBC8lN3IUCrDxq8wFUT0wqsJWusLul0hRDVScD73Q-Sld0C2LJfQQ8pZB2NXknw7icBbgiuZa0PtQWrzM8SPHworRngLR6CAzpEBnwdJ662XP7Ei_7k2crpdD0J2Sao82xTFMoObzH1VeFR8i6Xlnj_OhuoJwSPZFvlEgVYef1M5hK2_2_faCaBDpCf6B_p63F_M4mozenO76yV4Xa2MgwsDrOsmQ3_YVLDcOI-meahyRI3WYTsHjvmZYS1FSyoTOSWmpVnyU4Rdj9DGb_s6YlPjCl062VFqcNIRO8dk4_WCCjbyVz9OmfPONtp_M3Xv94e3y6-HPxaMUCHyLPSBjH_g5aRcxfGg8nfAfvzc0rqYkSgHk58RrMWvyL1lMdpQxwX2ptr1A-9G1pEAg%3D
Vertex Pharmaceuticals,"Senior Statistician II, Biostatistics (Hybrid)",$110K - $152K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1510&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_5f0fcab3&cb=1672430327944&jobListingId=1008262889906&cpc=AA718BBA0476CE1A&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-aefc09b7b1e72a16--6NYlbfkN0DLSkztd4vtTiXJqeHSV6FQdAfV6v4UgVauYgd-fEjIK9vgcbQLiicNh0XO6ydT1ly_m7Rwf19DoKAyirEt90Idapv5DQ7uuD9ynwilssiBOAe-D6LaOVqkxFIgFCtApQxNXTXs8QzClyg-y6bPVsYxQJ27QzoJkGpZnw3BO6Ycb5Cm2U8CR1OjbD1gDPDCq6upF8eGAirGsMS04vfj0RHZ9GnUaIwjnSi0WisfGQBdCqssofm-Nod1DKftIjqBYipXVK-8lyhQCn5whk2xznC1VgdVQnLMzl69cIpbmlBnloAB6kfeIN6mc0SqOkjFjfUnTf4tEE0LGmFvl3xsQytFUxBL6aywF88PcwWuzG0BX2iTQWaB5-pHiJvhYDw7zS0uHykW8uTp2mB05qjRIcTQSb_z5d4SsUyjJFMSupQol6VDyC-QqTCS0LdiDvLVylHKFdvAjt8sBqQklNAgqS2mCIGHiTtnwz432QRiOi9-7mMRaDUKcKMF273UAXNa8Y4EpsVqf6YvwVpVjdO4ua1Gf2qbYqIJ4Y7RUKm5adiHcKKfw_aGwJR_AHUk83tZLxw30O_Qhg7zwHEX-s5gh7-sKyR93x91guHhv79IF2GG0xqAiwC2DomwxQkUMPwdbvNTsI20pvcbFl_pWN_bseEV
Penfield Search Partners,Principal Statistical Programmer,$102K - $146K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1511&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_da7d2cc2&cb=1672430327945&jobListingId=1008283747665&cpc=61E17551093C17CB&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-2a05b00dcf19f50c--6NYlbfkN0CqQJ8fSTs6IWaHyuzb70w2-MvmXRF19zoGU3ZTTh-Hdd5USrJmmM8NLRd6mH8rgOPdGCSzz1hNYfs7FZPLnKYxiQrOYzMuDzmhcSHQnZbtH6ORIEG_EPQ3KPRcM0wo4lz82dtEP53IoXXFxwgsTJQzdWddB0BLT8_bjNw6u6T_iFLGc7Gu0W6XZvuqCVMYvo9KDfbk9H5B9e5NHk9MD4bI-JquzL2u09uSDYZhcG8C1RP0tysuO5nVs9oWX3Ka0dMSofT3dlXcUKWY0gRw8LASCxntAHYfIZxhpzmb-N2C2PBROqAhA_8y2kt9yLhb5Uy-rZnc4OupR6QKfMZ_1xEYaAF8pVYf02Qui1leOdm41EPH-THfv1FIJFQIljaDpCqFleM9hN_tlSPfYH2Isfz15x-j_evunz2TZISiq8vlVuhJue_Doiz1Knm0q9Drukakyn1aYPmrFJJVMymBNnMf0KBypxD4Qk1Id_EO_YnDhsH-Xp4klJXEkoXXBWkiqNKcFRDqrNpWmSbpM4YFxYARYyZ-Z9J_rHHqjPdetQ519fasDkAI1YEn
Sanofi,Real World Data Product Line Manager,$74K - $112K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1512&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_8b796e4a&cb=1672430327944&jobListingId=1008371194412&cpc=E521981D00147CE2&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-9f0856e7052ae96a--6NYlbfkN0C0xan_tKoKpHlPk2i4OCCo2ULsOmeqWWaTHcPP_CkOCc2oqmmfJ2KN2f_PyxN_4RxLuYb5p8TUuJjSP7zm4oMKfzI10EVIM7IEGgavUPV1REvjK1KqYNRw1Jqb4jshaxXcSh0fsyMKx4ngG9K3Y3klEK3WInLq4PQLkbwbmG5vw4d6VWlCUjBUGGc9e1kBbKv8w_ZvAHnOK0dwLq4MzQP7GKut1rN-g2MaTkyNj8GT6F0mwAvGQ5NrAKs6m804gU0yvCS4qnM0VtdYGzLLfHc0W9SDiDPf_8dK2ADu00GuRHaSoolDgNVZPnGcvjUBXu90W6_ENcVmiFHLJEMmB4N8laLffnggkQxjSqE4XKfJGp1-6RMRgup3rBsF1ebS6mTKMbRweHVSxZeWl9efoU4b3s-T6ykmxbKjHpbumajHKzeqFVyBQLgAkZhmKrDReqqmTc3Xaf1z3OITQI_OBOZWXytOFLNT2ohRGx4ToJwkY6BUnYY8yrbMVWyVvGtuu18%3D
Sanofi,Data Architect,$117K - $169K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1513&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_4024f3a8&cb=1672430327945&jobListingId=1008371194375&cpc=76BDADE3D6D9A820&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-1bf6d8efd6cf3040--6NYlbfkN0C0xan_tKoKpHlPk2i4OCCo2ULsOmeqWWaTHcPP_CkOCc2oqmmfJ2KN2f_PyxN_4RxLuYb5p8TUuGcWPCsqH6Q46fd--T8PVtpBRFr1RiVwjc4DGNV466EQa1mEwRO7h0q78DHSs_SUAX1sEyPjXxAKBo_LREPQlBO41qKdfYvtULN3Js9OTg10CPLp8ER2a2yc76QgJVi-2kmN-Jo9O-G9diplQhJYIi0MjxrB7eL72OZUzTzUtwwPjWGn5EjeeCCGLkrNZ7g-oFPDuykAItAKPmH0iAIPNVCEMWcyJxd9hsLa8UwDs9n15x7T6rNzJ1OPxlgSAAZ0W-RvvQPaIWEbpYxuKf_B2_B-VCcLpMaL9-jK3ErH6Aa8dXm23mzVhVrLAulFmXlLZGxTpJ-El-GmTbCSDWTfD__Bu2j0O8TEZLtAqaqK3PV-a4QY5z4291mFsyGwYByz8rZoeZ_tVUTTIsPy2DXe_sB9IO-2VaxNgpIPWCvSQKe2Zk128Ov5BgQ%3D
Penfield Search Partners,"Associate Director, Statistical Programming",$65K - $92K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1514&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f98e4698&cb=1672430327945&jobListingId=1008283747675&cpc=009A9C8147DF705D&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-6ad4f6aec2aadbf8--6NYlbfkN0CqQJ8fSTs6IWaHyuzb70w2-MvmXRF19zoGU3ZTTh-Hdd5USrJmmM8NLRd6mH8rgOPdGCSzz1hNYWvn3uZnYZCaBZVOtXF_qoNcKQZJPqHg36LQqIW85ZVpmV3jZIjHZhpEQy7V5m2q2z9h_o5PI3vH7YuUvXdjbu7LrhAURQ_eWY4IomaQo0WcvtvwtqmtT6xNrROCwcBF7NUGX8C-Gz2r9ICni5DgvTYesUCpmnNQfu3VKwGfUNRduInLMSoGelGXzPbxgl9NiPHomy7BDP0dLp2PwpYdiwy8Zw_Xi4jdFBTWtS59xGcHauIPsT1G5KGGuUSh-rR3U8pfCTpbRJ5nKUqeBnu7L_VXKYl78VlBwG9qHrIdehfn0YRKzjmG4JYI5Lj25GoZ--OMWnjzWTWjnBd5grK6_6zMC96rU_yO5Czl9ur-9f423zq43d_Kr0luepoUYG_pjfZKqKUHyan-2NZ3V4VaB4Ve-SxjNiU2KyORtXsFjdgImaYlGhTJFf2nZNSvetf6lJIgy6OHYyZbQtBKimA2mSZUFJjha8X5VBfabqK8kRRs
Trillium,Senior Data Scientist - Long term!,$100K - $144K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1515&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ef3f3656&cb=1672430327945&jobListingId=1008337158564&cpc=280AB1FAEDD8D536&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-0b3c72bc907dc3e8--6NYlbfkN0BFZTBn8HwyUPs8e2u2osMVGsWqVjyo5iEHGvi4ofoXKcwiMleGLLwW7xhdhEhrcjWUvVamuc2WNi6kznJA4YWJeD29P4W9vlXtcFe9hV9reo3UMXEpcmxO9s1lgsQIHgt7AQXKdJeA9K8DZJbzBIV8JZahd-WAMWR3S6B1Zrd7h-W_Q4hK19DCgwsHh_WbQ-DPHAD8bMEgIqDSdXXzBMsbgCYh9fCmxk5392E626R8fRQCsYWN-4NHLbWXJWCNeLLi1V_Ap6Ef6SU4jJUC946P5zvaJ4JT0n2NryRqwYHycETO6SZZ6aryNUsLQHbQ8XfGNPxFWeeLrKgY2q_ffyLqt-wS0NC5af6vSzMFlZ22B4W47MJ_vqoGtBkWlSHacxD2y4u-JyyYr9ooLxTsE8pYI4AMdJrIVfcQ3dbYFRAllio0MnG4IDXVz2iJMR0l-Qk74EhBWR9nWM-jPAy1XcTMhpkZ2leOF5H8oMxQ_bgKaCUMCUCAxrRb78gK6whsPdkjcVPZX4cIgGwzOUTrNAy2LYhm41Lrr9oAohbXJxXsncpC_S3PWPlO6ioVD_P1zPQdbRFlJDutjSgGN25qEeWWiKXkIbdrMgPIkgM9ECXknEkvJOdQAm1YFs9P3AHTIO0Mr2EP5nb4qs5uCgKg1Ls1Ct70Ix4KPn1TVNmypnOmFdGcGWTQ_iNU
XPO Logistics,"Scientist, Data Science",,https://www.glassdoor.com/partner/jobListing.htm?pos=1516&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_075ed0dc&cb=1672430327945&jobListingId=1008197304276&cpc=B101C867B3EF2D75&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-27d857cad5bd4506--6NYlbfkN0AYqjK9PWKLnqU8AJrmxEjotT7gyL3I9JcggLSaWnJ8JGErWLDlUK0aZos8FRe_0s6F_BWdo5ItNWvakL0PF4gZqrv3n9IPCOzPSWyTuEOJX-90HZpBR39vwlCIYymuyPZSF4txaEWh4UjxCFs7BWixhmXlQGpYachzIk5m9JSJ9Se-Tk7dFhrRHcZV_Je4FibNcECC5s3iNGNtz6W1-V9ID9hLwgbxc-bWI46im-1iTrQnuWVIPez9_pqU1ZcZcP7F7vOvn3s3xN6eDpR_-nUTRIDuTbscLGN0iNtFtDRl0BN3KU5bDto70KAhiZzvfk6G0yerGAfJqyWREgPb6dUYsoeXbzFuPUSXMAnKmVSVDhxd200Ru3pBfRbETapSbIFz10nLBPU4hJT2fgInf6LM0CGjijK8bmKavssI1QzL5KjmSkt4NrmdMK02izKqmxY1FfR8uO7jMNU78ABJX1tSGdrtkglnAcF_DFg7HFari8twUtrJL9rmeEa5-iG8CE7cunSNLvEkHQdifVJQuTolM-62G_o1Zhu87u8SEDswQJ8c1JEQcNcuzehxlg0oB5MDI_PJ3Nk3kKIrGk95FC_YnDUKjC1vs85CC0rr4Qp_Ez0aT7K17VDC9CYNpCuecVnhGf8ukYG5an3-R0p7t2f3uVhfjbTFqL5ILYnQOKPIROenAZaGE7zJojZN2iP0_TPeAD-U-lljAG28cdJ5ZfmHv6zByRurXjXhodDVLoZyEm9B9ebp8jwcjw9k3ju_4QJwS0HTjY1Vk-j-lmPuCjnjrrb3VkOzreoH5ECWbMpplvgmhMikNsnY
Liberty Mutual Insurance,Data Analyst/Senior or Principal Data Analyst,$79K - $140K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1517&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_f874325c&cb=1672430327946&jobListingId=1008224401239&cpc=FAE5E775D180B2FB&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-eafcc537f16b8f4d--6NYlbfkN0D19kSVUiNzG2UWy1lRGehFMusHrHGUl8ru40ax50wmt-THYVDVXiQ1RxehNPznEJH8kyg_GEyBCLvtekR6ijpOF_5GohxRfLTcsuAxTT6h7XrAS5jy7QR0QtW3FbaQrQCy1UOW9fVG3iSf9z64hJs07gHVAWr3mV9nZEHTjAW7EWdkogP1TJXWomU6lyIuif9LHskoaQp_BpOIKHKEHORBZHZBBiPNnUMoDgOUXpcwYSWVoDnESQ99jFoGOLHbGslmQee4uZWjZFh08aMm0UNwV-iuBKRxshk9iqklu3_msXHugUMVdrf4-FXonk3wleiX_WiCR5gaPZcFqRgO-ntVqKJoXu6riLFoGNZFjj9Z_HvPCSNs3DX9RuFMHiUaszHg5qAnPLyMnDmVqClZUHNto4S9QMFx0_IBAImt6mh3Xd_8T9N6rUwq6_NDU92YmVUDS8LVUSGVzQwsGqfS_-GriytO2UVBgsNVBX_OQMoEJ8LcOcjsqNrxtLVn0RiSchzgT2TI9deyj5BM8k8_rVuUgWQRmVBIDq6Zzmu0sWHoN1iiq-9qwh-4vjQbShKWthmrQjvU10MwkJwOw4I2PZTuBo4fnCHwO_IOE9Oh_bs8ltQK94i4O7kfRoAI_2WRhZ0yIM0bU2VyUpuznAQ9AozJiWmqnBIUEVt8EG5jEYDNTr4_DkN__5HMKKS0q_MH1Ct5k-M_PtoUkUqaZZ44PepMIY_bybFM2bE%3D
AccruePartners,Sr Data Analyst,$83K - $116K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1518&ao=1110586&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_c138b995&cb=1672430327946&jobListingId=1008300072431&cpc=48B9F4758953335C&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-314d4a74b551527d--6NYlbfkN0Cmq1pj5Dwku4j-j-jMxiR3p8DjIx5wPgrGZP7N5_dynGcPrp9S6jFTghBGlLhymrCdEZMBNymcuneHNB5ZquDNeR7OfJnn-5VdQHFqFQWP5mess642rZQrsX-XM6lErdedQ3uWhJ3eSU-wLG71nb9nBOQJ5r4GSx-AXCM87BCcFT3JLA4EdNkDWo867_OEFNUM9cQHFr7kRFxIui7x-HG9ANBOyQVNb4bWKAoDgOiCxAQ_ZKUE5rmDDUBfVxLjkyqiq5icIIP2r6JVy-lA-wLkxSsiBQar8ngv9ceVHPwujvuLsSUdQq9E5f8_i0yi3Kr0JHskJBit9okL2aynNKoVts_07HrxAVnGMyscRbG1nlGY7kuE2CM8w40rKo9ZqgAIdV-n7tMfgXTHtroRVsBultJKc1BSSctNjZAZJuzQcFTgpy710TvRpG36YNv2t0QNYtK_9iczifUuwPnrI5x4ja4txgSm9cEFWnk3xzz73YeifQWnaUHFCwbW6vUB1mgEdzf6hi_oHuRJ4ApBrbLJJJatWEHoJT-gJlZJsQ_VZ_87qRwBaUPwx9jhiSyCJyg%3D
Verizon,Data Scientist,$87K - $126K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1519&ao=1136043&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_aa3a0a80&cb=1672430327946&jobListingId=1008377197222&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-64365cf4c54c48df-
Celsius Therapeutics,"Co-op, Computational Biology (Data Science)",$78K - $121K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1520&ao=1136043&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1376261b&cb=1672430327946&jobListingId=1008364664599&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-8c991b11f52ffc1f-
Brigham & Women's Hospital(BWH),Data Scientist CO-OP,,https://www.glassdoor.com/partner/jobListing.htm?pos=1521&ao=1136043&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&cs=1_8e33ecf6&cb=1672430327946&jobListingId=1008286267607&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-7545e9be5a7ea624-
KAYAK,"Data Scientist, Marketing",$126K - $183K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=1522&ao=1136043&s=58&guid=00000185649d96c08741f30b444f17d0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_38ed87b1&cb=1672430327946&jobListingId=1008315859156&jrtk=3-0-1gli9r5qlkbkq801-1gli9r5r8irlu800-328023f6e409299f-
